	sim_dom1	sim_dom2	prob1	pval1	score1	aligned_cols1	ident_perc1	prob2	pval2	score2	aligned_cols2	ident_perc2	score_norm1	score_norm2
1518	FAD_binding_3	FAD_binding_2	98.92	1.5e-14	92.24	33	30	98.6	4.3000000000000004e-13	89.84	33	30	2.795151515151515	2.7224242424242426
1519	FAD_binding_3	Pyr_redox	96.32	3.3e-08	39.7	33	33	97.07	3.1e-09	38.05	33	33	1.2030303030303031	1.1530303030303028
1520	FAD_binding_3	DAO	98.6	1.3e-13	84.62	31	39	98.45	2e-13	87.51	31	39	2.729677419354839	2.822903225806452
1521	FAD_binding_3	GMC_oxred_N	98.76	3.5e-14	86.15	63	22	98.47	4.3000000000000004e-13	84.37	62	23	1.3674603174603175	1.3608064516129033
1522	FAD_binding_3	3HCDH_N	92.63	3.2e-06	36.87	32	28	93.83	1.3e-06	38.38	32	28	1.1521875	1.199375
1523	FAD_binding_3	Epimerase	63.6	0.00033999999999999997	26.81	30	30	75.99	0.00013000000000000002	27.7	30	30	0.8936666666666666	0.9233333333333333
1524	FAD_binding_3	DFP	75.61	0.00022999999999999998	27.16	25	24	74.38	0.00026000000000000003	27.31	25	24	1.0864	1.0924
1525	FAD_binding_3	THF_DHG_CYH_C	91.77	6.1e-06	34.87	33	24	89.34	1.4999999999999999e-05	34.17	33	24	1.0566666666666666	1.0354545454545454
1526	FAD_binding_3	AlaDh_PNT_C	91.82	6.6e-06	36.57	33	33	92.06	5.5e-06	37.79	33	33	1.1081818181818182	1.145151515151515
1527	FAD_binding_3	NmrA	78.64	9.8e-05	29.97	31	26	81.06	7.7e-05	29.8	31	26	0.966774193548387	0.9612903225806452
1528	FAD_binding_3	Malic_M	83.83	5.7999999999999994e-05	32.59	21	33	78.85	9.1e-05	34.66	21	33	1.5519047619047621	1.6504761904761902
1529	FAD_binding_3	ThiF	89.61	1.4000000000000001e-05	37.33	32	28	82.87	5.4000000000000005e-05	37.51	32	28	1.1665625	1.1721875
1530	FAD_binding_2	adh_short	61.53	0.0005200000000000001	27.35	31	23	79.95	0.00014	27.58	31	23	0.8822580645161291	0.8896774193548387
1531	FAD_binding_2	RmlD_sub_bind	45.9	0.00082	28.86	30	23	62.31	0.00032	30.28	30	23	0.962	1.0093333333333334
1532	FAD_binding_2	NAD_Gly3P_dh_N	87.61	2.2e-05	34.66	32	22	92.17	5e-06	35.37	32	22	1.083125	1.1053125
1533	FAD_binding_2	GFO_IDH_MocA	74.33	0.00016999999999999999	27.48	32	22	86.63	4.5e-05	26.81	31	23	0.85875	0.8648387096774193
1534	FAD_binding_2	UDPG_MGDP_dh_N	89.46	1.3000000000000001e-05	37.66	33	21	92.55	3.6000000000000003e-06	38.77	33	21	1.1412121212121211	1.174848484848485
1535	FAD_binding_2	NAD_binding_8	95.77	5.7e-08	40.25	33	27	97.06	1.2e-09	37.78	33	27	1.2196969696969697	1.1448484848484848
1536	FAD_binding_2	Pyr_redox	95.04	3.5e-07	38.58	33	21	96.6	1.2e-08	37.17	33	21	1.169090909090909	1.1263636363636365
1537	FAD_binding_2	GIDA	98.09	1.7e-11	81.62	33	39	98.25	5.1e-12	84.09	33	39	2.4733333333333336	2.5481818181818183
1538	FAD_binding_2	3HCDH_N	87.43	2.5e-05	35.39	32	31	92.21	4.9000000000000005e-06	36.78	32	31	1.1059375	1.149375
1539	FAD_binding_2	Epimerase	45.7	0.0009199999999999999	26.66	30	20	70.93	0.00022	27.8	30	20	0.8886666666666667	0.9266666666666666
1540	FAD_binding_2	DFP	58.17	0.0007	27.01	25	28	67.38	0.00042	27.44	25	28	1.0804	1.0976000000000001
1541	FAD_binding_2	AlaDh_PNT_C	86.63	2.9999999999999997e-05	36.32	31	29	90.07	1.2e-05	37.39	32	28	1.1716129032258065	1.1684375
1542	FAD_binding_2	Malic_M	69.55	0.00025	32.12	19	32	67.14	0.00026000000000000003	33.76	20	30	1.6905263157894737	1.688
1543	Methyltransf_23	AlaDh_PNT_C	86.33	0.00014	24.77	38	21	75.81	0.00047000000000000004	23.85	38	21	0.6518421052631579	0.6276315789473684
1544	Methyltransf_25	MT-A70	46.04	0.00027	17.7	11	27	30.69	0.00065	18.1	11	27	1.6090909090909091	1.6454545454545455
1545	Methyltransf_25	Ubie_methyltran	98.79	2.5e-15	58.23	95	22	98.07	1.8000000000000002e-12	57.85	95	22	0.6129473684210526	0.6089473684210527
1546	Methyltransf_25	TPMT	98.78	4.4e-15	56.64	92	24	98.03	3.3e-12	56.33	92	24	0.6156521739130435	0.6122826086956522
1547	Methyltransf_25	MTS	98.87	1.3e-15	55.73	91	24	98.41	1.6e-13	54.83	91	23	0.6124175824175824	0.6025274725274725
1548	Methyltransf_25	PCMT	98.09	1.3000000000000001e-12	47.6	71	25	97.26	2e-10	47.53	71	25	0.6704225352112676	0.6694366197183099
1549	Methyltransf_25	Pox_MCEL	98.72	1.1e-14	57.88	93	23	97.71	3.7e-11	57.12	93	23	0.6223655913978495	0.6141935483870967
1550	Spermine_synth	RrnaAD	98.04	1.1999999999999999e-11	58.78	74	22	97.08	2.6e-09	54.43	74	22	0.7943243243243243	0.7355405405405405
1551	Spermine_synth	Ubie_methyltran	99.1	6.8e-16	77.87	111	23	98.94	5.1e-15	78.53	111	23	0.7015315315315316	0.7074774774774775
1552	Spermine_synth	Pox_MCEL	99.02	7.4e-16	80.37	116	20	98.62	7.5e-14	80.26	115	20	0.6928448275862069	0.6979130434782609
1553	TRM	MT-A70	48.97	0.00065	29.3	22	23	77.17	9.499999999999999e-05	31.24	22	23	1.3318181818181818	1.42
1554	OCD_Mu_crystall	Gp_dh_N	91.43	1.1e-05	34.18	31	26	94.37	1.7e-06	33.47	31	26	1.1025806451612903	1.0796774193548386
1555	GIDA	Ldh_1_N	89.29	1.7e-05	33.72	32	22	92.96	4.2000000000000004e-06	33.39	32	22	1.05375	1.0434375
1556	GIDA	NAD_binding_2	87.56	2.7000000000000002e-05	33.13	32	25	91.53	8.400000000000001e-06	33.35	32	25	1.0353125	1.0421875
1557	GIDA	adh_short	52.23	0.00098	25.36	29	28	70.8	0.00037999999999999997	25.32	29	24	0.8744827586206896	0.8731034482758621
1558	GIDA	RmlD_sub_bind	43.16	0.00099	27.99	30	23	52.25	0.00062	28.43	30	23	0.9329999999999999	0.9476666666666667
1559	GIDA	NAD_Gly3P_dh_N	88.52	1.9e-05	34.57	31	23	91.96	6e-06	34.76	31	23	1.1151612903225807	1.1212903225806452
1560	GIDA	GFO_IDH_MocA	76.58	0.00014	27.48	29	21	87.0	4.4e-05	26.7	29	21	0.9475862068965517	0.9206896551724137
1561	GIDA	F420_oxidored	84.87	4.5e-05	28.49	30	23	92.29	6.7e-06	28.31	30	23	0.9496666666666667	0.9436666666666667
1562	GIDA	UDPG_MGDP_dh_N	88.87	1.7e-05	36.47	31	26	91.49	6.900000000000001e-06	37.04	31	26	1.1764516129032259	1.1948387096774193
1563	GIDA	NAD_binding_8	94.45	6.4e-07	34.57	31	32	96.15	4.7000000000000004e-08	32.1	31	32	1.1151612903225807	1.035483870967742
1564	GIDA	Pyr_redox	96.06	3.8e-07	37.82	30	30	97.22	1.1000000000000001e-08	37.17	30	30	1.2606666666666666	1.239
1565	GIDA	Gp_dh_N	83.5	5.4000000000000005e-05	29.13	28	21	89.53	1.7e-05	29.07	28	21	1.0403571428571428	1.0382142857142858
1566	GIDA	DAO	97.98	4.5e-11	76.03	31	32	97.99	4.3e-11	75.09	31	32	2.4525806451612904	2.422258064516129
1567	GIDA	GMC_oxred_N	98.03	1.4e-11	77.72	30	27	97.92	3.3e-11	74.98	30	27	2.5906666666666665	2.4993333333333334
1568	GIDA	3HCDH_N	86.82	2.9999999999999997e-05	34.39	31	26	91.06	9.2e-06	35.16	31	26	1.1093548387096774	1.1341935483870966
1569	GIDA	AlaDh_PNT_C	83.43	5.5e-05	34.2	30	40	86.37	3.3e-05	34.64	31	39	1.1400000000000001	1.1174193548387097
1570	GIDA	ThiF	79.39	8.7e-05	35.67	30	20	71.35	0.00016999999999999999	35.84	30	20	1.189	1.1946666666666668
1571	adh_short_C2	AlaDh_PNT_C	94.28	1.1e-05	31.33	26	23	92.99	3.1e-05	31.22	26	23	1.2049999999999998	1.2007692307692308
1572	G6PD_N	NAD_Gly3P_dh_N	91.38	1e-05	33.16	20	20	92.89	6.1e-06	31.22	20	20	1.658	1.561
1573	3HCDH_N	Ldh_1_N	97.37	1.6e-09	46.48	36	28	97.59	5.599999999999999e-10	46.08	37	27	1.291111111111111	1.2454054054054053
1574	3HCDH_N	NAD_binding_3	96.29	3.1e-07	34.32	30	20	96.63	9.199999999999999e-08	33.91	30	20	1.144	1.1303333333333332
1575	3HCDH_N	FMO-like	91.55	4.8e-06	38.76	32	28	83.79	3.4e-05	38.02	32	28	1.21125	1.188125
1576	3HCDH_N	RmlD_sub_bind	86.69	2.1e-05	31.53	31	23	84.14	3.3e-05	31.22	31	23	1.0170967741935484	1.0070967741935484
1577	3HCDH_N	GFO_IDH_MocA	97.31	6.3e-09	42.32	36	25	97.78	7.200000000000001e-10	42.48	36	25	1.1755555555555555	1.18
1578	3HCDH_N	F420_oxidored	97.88	8.099999999999999e-11	48.44	36	28	98.4	2.1e-12	49.28	36	28	1.3455555555555554	1.3688888888888888
1579	3HCDH_N	UDPG_MGDP_dh_N	97.71	9.199999999999999e-11	55.59	38	26	97.65	1.2e-10	56.06	38	26	1.4628947368421052	1.4752631578947368
1580	3HCDH_N	NAD_binding_8	87.45	2.7000000000000002e-05	22.16	28	29	87.45	3.6e-05	19.4	28	29	0.7914285714285715	0.6928571428571428
1581	3HCDH_N	Sacchrp_dh_NADP	93.32	3.2e-06	31.45	33	21	93.74	2.5e-06	31.05	33	21	0.953030303030303	0.9409090909090909
1582	3HCDH_N	Pyr_redox	92.87	4.2999999999999995e-06	26.93	32	25	94.08	3.2e-06	24.63	32	25	0.8415625	0.7696875
1583	3HCDH_N	DAO	94.81	4.2e-07	41.34	31	39	92.73	2.8999999999999998e-06	38.95	31	39	1.3335483870967744	1.256451612903226
1584	3HCDH_N	Epimerase	78.29	0.00011999999999999999	26.01	29	21	82.38	7.3e-05	26.05	29	21	0.896896551724138	0.8982758620689656
1585	3HCDH_N	DFP	78.24	0.00016	25.08	25	28	71.93	0.00029	24.46	25	28	1.0031999999999999	0.9784
1586	3HCDH_N	THF_DHG_CYH_C	96.04	8.1e-08	40.43	32	22	95.19	4.5e-07	39.06	32	22	1.2634375	1.220625
1587	3HCDH_N	AlaDh_PNT_C	96.1	7.599999999999999e-08	42.29	37	24	95.94	1e-07	43.35	38	24	1.142972972972973	1.1407894736842106
1588	3HCDH_N	NmrA	85.76	3.4e-05	28.85	31	23	84.51	5.5e-05	27.51	32	22	0.9306451612903226	0.8596875
1589	3HCDH_N	Malic_M	82.04	0.00035	25.84	20	30	77.01	0.00037999999999999997	28.32	20	30	1.292	1.416
1590	3HCDH_N	ThiF	93.26	2.2e-06	37.96	31	29	88.25	1.6e-05	37.57	31	29	1.2245161290322581	1.2119354838709677
1591	UPF0020	MT-A70	77.17	5.1e-05	31.59	18	22	86.64	1.3000000000000001e-05	31.92	18	22	1.755	1.7733333333333334
1592	THF_DHG_CYH_C	adh_short	88.28	3.5e-05	28.98	34	21	92.51	7.699999999999999e-06	29.16	34	21	0.8523529411764706	0.8576470588235294
1593	THF_DHG_CYH_C	F420_oxidored	96.88	3.2e-09	43.87	70	20	97.76	4.3e-11	44.23	70	20	0.6267142857142857	0.6318571428571428
1594	THF_DHG_CYH_C	NAD_binding_8	68.86	0.00026000000000000003	19.26	27	26	76.79	0.00014	17.64	25	24	0.7133333333333334	0.7056
1595	THF_DHG_CYH_C	DAO	89.88	8.8e-06	36.1	31	26	89.93	8.7e-06	35.9	31	26	1.164516129032258	1.1580645161290322
1596	THF_DHG_CYH_C	GMC_oxred_N	85.11	3.3e-05	32.52	31	29	83.44	4.4e-05	31.84	30	30	1.0490322580645162	1.0613333333333332
1597	THF_DHG_CYH_C	DFP	84.58	8.7e-05	27.82	23	22	88.12	4.2e-05	28.71	35	29	1.2095652173913043	0.8202857142857143
1598	THF_DHG_CYH_C	3Beta_HSD	66.81	0.00054	24.73	14	43	78.37	0.00022	25.31	15	40	1.7664285714285715	1.6873333333333334
1599	THF_DHG_CYH_C	AlaDh_PNT_C	96.64	1.8e-08	47.98	79	28	96.92	5.9e-09	49.35	78	28	0.6073417721518987	0.6326923076923077
1600	THF_DHG_CYH_C	NmrA	91.89	9.5e-06	33.04	31	26	94.33	1.7e-06	34.48	31	26	1.065806451612903	1.1122580645161289
1601	3Beta_HSD	UDPG_MGDP_dh_N	71.84	0.00021	26.02	27	26	49.87	0.00082	23.62	27	26	0.9637037037037037	0.8748148148148148
1602	PCMT	NNMT_PNMT_TEMT	98.37	3.3e-12	67.48	107	22	98.2	1.1999999999999999e-11	67.09	107	22	0.6306542056074766	0.6270093457943926
1603	PCMT	PRMT5	98.53	3.9e-13	66.92	98	24	98.74	5.5999999999999995e-14	66.62	98	24	0.6828571428571428	0.679795918367347
1604	PCMT	DNA_methylase	95.63	7.4e-07	41.29	41	22	94.92	1.8000000000000001e-06	42.24	41	22	1.0070731707317073	1.0302439024390244
1605	PCMT	Fibrillarin	98.48	1.6e-12	67.63	102	25	98.4	3.2e-12	67.15	102	25	0.6630392156862744	0.6583333333333334
1606	Pox_MCEL	MTS	98.92	3.3e-15	86.71	111	24	99.29	1.3e-17	86.69	111	24	0.7811711711711711	0.780990990990991
1607	Malic_M	F420_oxidored	80.52	0.00035	24.42	20	30	94.14	6.2e-06	27.7	20	30	1.221	1.385
1608	Malic_M	Pyr_redox	52.51	0.00055	22.45	20	20	75.5	0.00016	21.02	20	20	1.1225	1.051
1609	Malic_M	DAO	75.07	0.00011999999999999999	34.82	20	25	77.12	0.00011999999999999999	32.55	20	25	1.741	1.6275
1610	Malic_M	AlaDh_PNT_C	86.28	9.4e-05	33.39	25	24	91.19	3.5e-05	33.08	36	22	1.3356000000000001	0.9188888888888889
1611	Malic_M	ThiF	92.09	1.3000000000000001e-05	42.9	39	31	90.63	2.8999999999999997e-05	40.22	39	31	1.0999999999999999	1.0312820512820513
1612	LCM	RrnaAD	97.0	2.3e-09	56.5	56	21	96.85	4.7e-09	54.88	56	21	1.0089285714285714	0.9800000000000001
1613	ThiF	Ldh_1_N	94.35	5.0999999999999995e-06	38.3	33	27	94.91	6e-07	36.95	33	27	1.1606060606060604	1.1196969696969699
1614	ThiF	NAD_binding_3	86.8	0.00013000000000000002	28.57	27	22	88.64	8.3e-05	25.32	27	22	1.058148148148148	0.9377777777777778
1615	ThiF	NAD_Gly3P_dh_N	94.39	4.2999999999999995e-06	40.06	32	22	95.67	1.7e-06	37.16	32	22	1.251875	1.16125
1616	ThiF	UDPG_MGDP_dh_N	88.53	1.9e-05	37.89	33	24	92.81	3.7000000000000006e-06	37.98	32	25	1.1481818181818182	1.186875
1617	ThiF	Pyr_redox	77.14	0.00014	26.17	30	27	90.02	2.6000000000000002e-05	24.49	30	27	0.8723333333333334	0.8163333333333332
1618	ThiF	DAO	87.31	1.7e-05	41.7	31	23	89.45	1.1e-05	40.03	31	23	1.3451612903225807	1.2912903225806451
1619	ThiF	AlaDh_PNT_C	93.1	1.4000000000000001e-05	39.61	37	22	91.76	6.3e-06	38.29	38	24	1.0705405405405406	1.0076315789473684
1620	NAD_binding_10	NAD_binding_2	74.36	0.0004	21.43	30	23	78.87	0.0001	24.31	30	23	0.7143333333333334	0.8103333333333332
1621	NAD_binding_10	UDPG_MGDP_dh_N	92.56	2e-06	33.66	30	20	89.9	6.1e-06	32.75	30	20	1.1219999999999999	1.0916666666666666
1622	NAD_binding_10	AlaDh_PNT_C	96.23	1e-07	40.6	65	23	95.56	4.3e-07	40.09	65	22	0.6246153846153847	0.6167692307692308
1623	ADH_zinc_N	NNMT_PNMT_TEMT	95.84	2e-07	35.58	35	20	94.31	1.8000000000000001e-06	35.18	35	20	1.0165714285714285	1.0051428571428571
1624	ADH_zinc_N	ADH_zinc_N_2	93.48	2.8999999999999998e-06	25.99	32	25	93.92	2.1000000000000002e-06	26.09	32	25	0.8121875	0.8153125
1625	Ldh_1_N	NAD_binding_4	94.99	3.2e-06	30.18	30	23	95.52	1.4e-06	30.95	31	23	1.006	0.9983870967741936
1626	Ldh_1_N	NAD_binding_2	95.98	4.8e-08	36.32	37	27	95.82	6.7e-08	36.82	37	27	0.9816216216216216	0.9951351351351352
1627	Ldh_1_N	FMO-like	93.93	1.3e-06	37.76	33	27	88.6	1.4000000000000001e-05	38.13	33	27	1.1442424242424243	1.1554545454545455
1628	Ldh_1_N	KR	91.12	1.8e-05	25.14	32	22	92.7	1e-05	24.33	32	22	0.785625	0.7603125
1629	Ldh_1_N	NAD_binding_8	86.3	4.6e-05	19.25	29	21	83.63	5.6000000000000006e-05	17.64	28	21	0.6637931034482759	0.63
1630	Ldh_1_N	Sacchrp_dh_NADP	97.05	4.8e-09	40.28	35	26	96.94	7.4e-09	40.13	35	26	1.1508571428571428	1.1465714285714286
1631	Ldh_1_N	Gp_dh_N	94.56	5.1e-07	29.99	31	29	94.28	1.4e-06	28.5	22	32	0.9674193548387097	1.2954545454545454
1632	Ldh_1_N	DAO	95.06	3.2e-07	37.85	31	29	92.83	2.7000000000000004e-06	36.97	31	29	1.2209677419354839	1.1925806451612904
1633	Ldh_1_N	Epimerase	96.98	2.4e-08	39.82	30	27	97.18	7.9e-09	42.22	30	27	1.3273333333333333	1.4073333333333333
1634	NAD_binding_4	KR	98.18	8.2e-11	50.34	30	27	98.21	9.299999999999999e-11	46.94	30	27	1.6780000000000002	1.5646666666666667
1635	NAD_binding_4	DFP	96.27	9.300000000000001e-08	38.13	26	27	95.86	1.9e-07	40.78	26	27	1.4665384615384616	1.5684615384615386
1636	NAD_binding_4	AlaDh_PNT_C	87.46	5.1e-05	26.92	28	21	83.34	7.900000000000001e-05	28.56	29	21	0.9614285714285715	0.9848275862068965
1637	NAD_binding_3	Gp_dh_N	93.48	3.8e-06	24.68	26	35	92.61	6.4e-06	24.73	26	35	0.9492307692307692	0.9511538461538461
1638	NAD_binding_3	Epimerase	56.27	0.0008699999999999999	18.31	16	31	56.48	0.0009	18.52	25	32	1.144375	0.7408
1639	NAD_binding_2	adh_short	89.17	4e-05	25.96	33	27	90.53	2.8000000000000003e-05	25.71	34	26	0.7866666666666667	0.7561764705882353
1640	NAD_binding_2	FMO-like	92.35	3.2e-06	37.47	32	28	85.21	2.6000000000000002e-05	37.1	32	28	1.1709375	1.159375
1641	NAD_binding_2	RmlD_sub_bind	87.74	2e-05	29.87	31	26	85.25	3.1e-05	29.99	31	26	0.9635483870967743	0.9674193548387097
1642	NAD_binding_2	NAD_Gly3P_dh_N	98.21	4.7000000000000006e-12	56.35	79	20	98.16	7e-12	55.87	38	24	0.7132911392405064	1.4702631578947367
1643	NAD_binding_2	F420_oxidored	97.48	5.1e-10	42.6	38	26	97.94	3.8e-11	43.09	38	26	1.1210526315789473	1.1339473684210528
1644	NAD_binding_2	UDPG_MGDP_dh_N	97.93	2.7000000000000005e-10	50.4	38	24	97.82	4.0999999999999993e-10	51.48	38	24	1.3263157894736841	1.354736842105263
1645	NAD_binding_2	NAD_binding_8	87.95	2.8000000000000003e-05	20.98	29	31	86.98	3.4e-05	18.66	29	31	0.723448275862069	0.643448275862069
1646	NAD_binding_2	Gp_dh_N	95.26	3.6e-07	31.97	29	28	95.28	3.9e-07	31.25	29	24	1.1024137931034483	1.0775862068965518
1647	NAD_binding_2	DAO	94.27	9.9e-07	37.15	31	23	91.54	6.4e-06	35.43	31	23	1.1983870967741934	1.1429032258064515
1648	NAD_binding_2	GMC_oxred_N	91.75	5.7000000000000005e-06	32.92	31	26	84.57	4.2e-05	30.74	31	26	1.0619354838709678	0.9916129032258064
1649	NAD_binding_2	Epimerase	75.79	0.00016999999999999999	23.76	28	29	79.31	0.00011999999999999999	23.92	29	28	0.8485714285714286	0.8248275862068966
1650	NAD_binding_2	DFP	77.54	0.00021	23.26	26	31	70.57	0.00036	22.94	26	31	0.8946153846153847	0.8823076923076923
1651	NAD_binding_2	GDP_Man_Dehyd	63.26	0.00045	23.71	27	30	56.74	0.00063	23.44	27	30	0.8781481481481482	0.8681481481481482
1652	NAD_binding_2	AlaDh_PNT_C	96.32	1.3e-07	38.91	38	26	96.19	1.4e-07	40.93	39	28	1.0239473684210525	1.0494871794871794
1653	NAD_binding_2	NmrA	86.9	3.7e-05	27.08	32	28	85.86	4.6e-05	26.68	32	28	0.84625	0.83375
1654	adh_short	FMO-like	79.51	0.00011	29.73	33	24	55.37	0.00054	29.88	32	25	0.9009090909090909	0.93375
1655	adh_short	Pyr_redox	71.41	0.00027	18.15	29	21	55.74	0.00061	16.32	27	22	0.6258620689655172	0.6044444444444445
1656	adh_short	Gp_dh_N	88.03	4.1e-05	23.18	22	23	88.51	3.4e-05	24.0	27	22	1.0536363636363637	0.8888888888888888
1657	adh_short	DAO	88.72	2.2e-05	30.71	30	30	76.37	0.00014	29.33	30	30	1.0236666666666667	0.9776666666666666
1658	adh_short	AlaDh_PNT_C	96.66	3.7e-08	41.12	34	29	95.94	2.4e-07	41.16	35	29	1.2094117647058822	1.176
1659	FMO-like	RmlD_sub_bind	52.11	0.00045999999999999996	33.38	32	25	70.17	0.00015	33.95	32	25	1.043125	1.0609375
1660	FMO-like	NAD_Gly3P_dh_N	85.49	2.7000000000000002e-05	37.56	32	22	92.05	4.2999999999999995e-06	37.51	32	22	1.17375	1.1721875
1661	FMO-like	GFO_IDH_MocA	78.47	7.8e-05	32.29	32	34	90.99	8.5e-06	31.59	31	35	1.0090625	1.0190322580645161
1662	FMO-like	UDPG_MGDP_dh_N	89.01	1.1e-05	42.0	33	30	93.15	1.8000000000000001e-06	42.49	33	30	1.2727272727272727	1.2875757575757576
1663	FMO-like	NAD_binding_8	95.81	3.5e-08	45.41	36	44	97.28	2.6000000000000003e-10	41.92	36	44	1.261388888888889	1.1644444444444444
1664	FMO-like	Sacchrp_dh_NADP	70.05	0.00016	31.92	31	23	84.97	3.5e-05	31.53	30	20	1.0296774193548388	1.051
1665	FMO-like	Pyr_redox	95.7	4.6e-07	41.77	33	27	97.38	3.7e-09	40.96	33	27	1.2657575757575759	1.2412121212121212
1666	FMO-like	DAO	95.74	3.7999999999999996e-08	63.92	34	38	96.3	8.8e-09	63.47	31	42	1.8800000000000001	2.0474193548387096
1667	FMO-like	DFP	58.21	0.0006	30.17	34	32	71.58	0.00028	30.07	34	32	0.8873529411764707	0.8844117647058823
1668	FMO-like	AlaDh_PNT_C	84.55	3.4e-05	39.55	33	33	90.71	7.6e-06	40.55	33	33	1.1984848484848485	1.2287878787878788
1669	FMO-like	NmrA	47.99	0.00064	30.56	31	23	67.25	0.00022999999999999998	30.09	31	23	0.9858064516129031	0.9706451612903225
1670	RmlD_sub_bind	NAD_Gly3P_dh_N	88.32	1.3000000000000001e-05	32.42	31	23	89.98	8.7e-06	32.23	31	23	1.0458064516129033	1.0396774193548386
1671	RmlD_sub_bind	GFO_IDH_MocA	91.15	1.4999999999999999e-05	30.05	32	22	93.66	4.8e-06	29.37	27	26	0.9390625	1.0877777777777777
1672	RmlD_sub_bind	UDPG_MGDP_dh_N	90.56	8.1e-06	35.08	32	22	91.23	6.2e-06	35.4	32	22	1.09625	1.10625
1673	RmlD_sub_bind	KR	97.68	9.5e-10	53.6	33	24	98.02	4e-10	46.58	32	25	1.6242424242424243	1.455625
1674	RmlD_sub_bind	Pyr_redox	68.98	0.00025	21.59	29	21	74.7	0.00022999999999999998	19.64	28	21	0.7444827586206897	0.7014285714285714
1675	RmlD_sub_bind	Gp_dh_N	87.62	2.1e-05	28.71	28	21	91.57	6e-06	29.6	29	21	1.0253571428571429	1.0206896551724138
1676	RmlD_sub_bind	AlaDh_PNT_C	95.27	4.3e-07	42.8	32	28	95.15	5.2e-07	42.8	32	28	1.3375	1.3375
1677	GFO_IDH_MocA	NAD_binding_8	60.03	0.00035	14.93	17	24	49.13	0.00056	13.86	15	20	0.878235294117647	0.9239999999999999
1678	GFO_IDH_MocA	Pyr_redox	88.16	3.1e-05	19.69	29	28	88.04	2.8999999999999997e-05	19.23	21	29	0.6789655172413793	0.9157142857142857
1679	GFO_IDH_MocA	Gp_dh_N	96.47	5.0999999999999993e-08	31.66	32	25	96.06	1.5e-07	31.3	32	25	0.989375	0.978125
1680	GFO_IDH_MocA	DAO	92.29	4.9000000000000005e-06	30.2	31	26	85.6	3.3e-05	29.97	31	26	0.9741935483870967	0.966774193548387
1681	GFO_IDH_MocA	GMC_oxred_N	88.48	2.5e-05	26.74	31	23	75.15	0.00015	26.27	31	23	0.8625806451612903	0.8474193548387097
1682	GFO_IDH_MocA	Epimerase	74.33	0.00032	20.24	24	29	78.85	0.00023999999999999998	21.32	28	25	0.8433333333333333	0.7614285714285715
1683	F420_oxidored	UDPG_MGDP_dh_N	98.39	8.899999999999999e-13	51.39	70	26	97.86	3.6e-11	51.67	70	26	0.7341428571428571	0.7381428571428572
1684	F420_oxidored	Pyr_redox	92.87	5.2e-06	21.1	31	29	92.32	6.5000000000000004e-06	20.35	31	29	0.6806451612903226	0.6564516129032258
1685	F420_oxidored	Gp_dh_N	95.76	2.5e-07	27.42	21	29	94.9	1e-06	26.71	21	29	1.3057142857142858	1.2719047619047619
1686	F420_oxidored	DAO	94.48	1.1e-06	30.9	31	32	89.57	1.4999999999999999e-05	29.98	31	32	0.996774193548387	0.9670967741935484
1687	F420_oxidored	GMC_oxred_N	92.25	4.5e-06	28.0	31	26	81.67	5.6999999999999996e-05	26.84	30	27	0.9032258064516129	0.8946666666666666
1688	F420_oxidored	AlaDh_PNT_C	97.75	8.099999999999999e-11	44.77	66	21	97.16	1.4000000000000001e-09	46.39	66	21	0.6783333333333333	0.7028787878787879
1689	F420_oxidored	NmrA	93.46	5.6e-06	25.85	31	23	91.38	1.4000000000000001e-05	26.02	30	23	0.8338709677419355	0.8673333333333333
1690	UDPG_MGDP_dh_N	NAD_binding_8	87.39	2.8999999999999997e-05	22.84	28	32	88.71	2.8999999999999997e-05	20.07	28	32	0.8157142857142857	0.7167857142857142
1691	UDPG_MGDP_dh_N	Pyr_redox	92.53	4.9000000000000005e-06	27.59	32	31	94.08	3e-06	25.13	32	31	0.8621875	0.7853125
1692	UDPG_MGDP_dh_N	DAO	94.53	5.2e-07	42.29	31	35	92.85	2.4e-06	40.11	31	35	1.3641935483870968	1.2938709677419356
1693	UDPG_MGDP_dh_N	GMC_oxred_N	93.12	2.1000000000000002e-06	38.34	32	25	89.11	1.3000000000000001e-05	35.64	31	26	1.198125	1.1496774193548387
1694	UDPG_MGDP_dh_N	Epimerase	78.15	0.0001	27.18	30	27	83.18	5.6999999999999996e-05	27.02	30	27	0.906	0.9006666666666666
1695	UDPG_MGDP_dh_N	DFP	84.32	8.4e-05	27.36	25	20	81.78	0.00011999999999999999	26.81	25	20	1.0944	1.0724
1696	UDPG_MGDP_dh_N	GDP_Man_Dehyd	66.99	0.00027	27.14	29	24	65.56	0.0003	26.83	29	24	0.9358620689655173	0.9251724137931034
1697	UDPG_MGDP_dh_N	NmrA	92.91	1.9e-06	36.27	31	23	93.78	9.6e-07	36.61	32	22	1.1700000000000002	1.1440625
1698	KR	Sacchrp_dh_NADP	90.05	3.1e-05	22.75	31	29	88.67	5.7999999999999994e-05	23.54	31	29	0.7338709677419355	0.7593548387096773
1699	KR	AlaDh_PNT_C	78.34	0.00025	21.35	31	29	77.23	0.00041	23.07	31	29	0.6887096774193548	0.7441935483870968
1700	KR	NmrA	98.05	2.4e-10	45.41	74	22	97.9	4.7e-10	50.33	74	22	0.6136486486486487	0.6801351351351351
