	sim_dom1	sim_dom2	prob1	pval1	score1	aligned_cols1	ident_perc1	prob2	pval2	score2	aligned_cols2	ident_perc2
50276	MutS_I	Orn_DAP_Arg_deC	0.84	0.15	12.25	16	13	0.73	0.16	11.91	15	13
50277	MutS_I	PGM_PMM_I	0.89	0.1	10.74	10	20	0.93	0.1	10.80	3	33
50278	MutS_I	14-3-3	0.03	0.93	5.81	1	0	0.09	0.61	7.60	1	0
50279	MutS_I	Flavokinase	0.15	0.39	7.75	1	0	0.29	0.24	8.90	1	0
50280	MutS_I	Biopterin_H	0.23	0.41	10.64	28	14	0.19	0.44	10.08	27	15
50281	MutS_I	PGM_PMM_III	0.08	0.65	5.78	1	0	0.13	0.43	7.02	1	0
50282	MutS_I	Carb_anhydrase	0.06	0.78	6.88	1	0	0.07	0.71	6.90	1	0
50283	MutS_I	RPE65	0.09	0.67	9.21	3	0	0.13	0.54	9.50	5	20
50284	MutS_I	GMP_PDE_delta	0.08	0.65	7.73	11	0	0.07	0.69	7.05	9	0
50285	MutS_I	SRF-TF	0.42	0.14	7.83	4	25	0.15	0.4	6.16	1	0
50286	MutS_I	Citrate_synt	0.07	0.7	8.33	10	10	0.08	0.63	8.22	9	11
50287	MutS_I	ATP-gua_PtransN	0.11	0.52	6.52	5	20	0.10	0.53	6.46	4	25
50288	MutS_I	Neil1-DNA_bind	0.17	0.34	7.08	1	0	0.13	0.45	6.54	1	0
50289	MutS_I	PGK	2.39	0.058	15.55	22	27	1.10	0.14	13.67	20	30
50290	Arg_tRNA_synt_N	ProRS-C_1	0.09	0.57	5.57	1	0	0.11	0.49	5.96	1	0
50291	Arg_tRNA_synt_N	PTPA	0.16	0.38	9.94	11	18	0.15	0.4	9.42	10	20
50292	Arg_tRNA_synt_N	Glyco_transf_29	0.10	0.55	7.97	1	0	0.19	0.36	8.86	1	0
50293	Arg_tRNA_synt_N	DUF1241	0.43	0.21	10.32	10	20	0.31	0.26	9.73	9	22
50294	Arg_tRNA_synt_N	Dak2	0.04	0.87	5.53	1	0	0.05	0.8	5.55	2	50
50295	Arg_tRNA_synt_N	Serpin	0.04	0.87	6.39	1	0	0.06	0.78	6.41	1	0
50296	Arg_tRNA_synt_N	zf-AN1	0.05	0.83	3.01	1	0	0.03	0.97	2.61	1	0
50297	Arg_tRNA_synt_N	ATP-synt	0.16	0.42	8.83	1	0	0.27	0.29	9.49	1	0
50298	Arg_tRNA_synt_N	5_nucleotid_C	0.19	0.33	8.32	6	50	0.09	0.57	6.60	1	0
50299	Arg_tRNA_synt_N	PX	0.10	0.55	5.49	1	0	0.08	0.65	5.22	1	0
50300	Arg_tRNA_synt_N	Gln-synt_N	0.10	0.55	5.55	1	0	0.12	0.47	6.01	1	0
50301	Arg_tRNA_synt_N	Ribosomal_S14	0.11	0.5	5.59	1	0	0.14	0.42	6.11	1	0
50302	Arg_tRNA_synt_N	Hemerythrin	0.08	0.66	5.24	1	0	0.08	0.66	5.36	1	0
50303	Arg_tRNA_synt_N	TPK_B1_binding	0.09	0.58	5.35	3	0	0.10	0.56	5.54	1	0
50304	Arg_tRNA_synt_N	VKOR	0.04	0.89	4.88	4	25	0.05	0.84	4.89	1	0
50305	Arg_tRNA_synt_N	Ribosomal_L11	0.11	0.51	6.12	1	0	0.14	0.41	6.61	1	0
50306	Arg_tRNA_synt_N	Oxidored_q6	0.13	0.44	7.18	1	0	0.46	0.16	9.31	1	0
50307	Arg_tRNA_synt_N	Ribosomal_S6e	0.11	0.52	7.58	1	0	0.17	0.36	8.31	1	0
50308	Arg_tRNA_synt_N	Gal_Lectin	0.11	0.51	5.47	1	0	0.08	0.66	4.99	1	0
50309	Arg_tRNA_synt_N	PAP_central	0.04	0.86	6.30	1	0	0.05	0.8	6.14	1	0
50310	Arg_tRNA_synt_N	Ribosomal_S6	0.23	0.27	7.65	8	13	0.18	0.33	7.18	8	13
50311	Arg_tRNA_synt_N	Ribosomal_S7	0.07	0.69	6.62	1	0	0.17	0.36	8.26	2	50
50312	Arg_tRNA_synt_N	Sec1	0.07	0.7	8.42	9	22	0.08	0.63	8.17	9	22
50313	Arg_tRNA_synt_N	Sec7	0.65	0.15	10.69	21	14	0.83	0.12	11.09	21	14
50314	Arg_tRNA_synt_N	ribosomal_L24	0.09	0.57	5.50	1	0	0.11	0.5	5.88	1	0
50315	Arg_tRNA_synt_N	Coprogen_oxidas	0.28	0.33	10.59	7	43	0.46	0.21	11.65	10	40
50316	Arg_tRNA_synt_N	SecY	2.52	0.038	15.20	12	17	2.12	0.043	15.35	12	17
50317	Arg_tRNA_synt_N	PROCN	0.10	0.65	9.38	1	0	0.05	0.81	7.65	2	100
50318	Arg_tRNA_synt_N	RabGAP-TBC	0.03	0.96	4.12	1	0	0.03	0.98	3.64	1	0
50319	Arg_tRNA_synt_N	SRP19	0.32	0.24	9.31	9	33	0.31	0.24	9.22	9	33
50320	Arg_tRNA_synt_N	PEPCK_N	0.12	0.53	8.87	15	27	0.21	0.37	9.62	15	27
50321	Arg_tRNA_synt_N	Rbsn	0.33	0.19	7.55	1	0	0.14	0.41	6.16	1	0
50322	Arg_tRNA_synt_N	Urocanase_C	0.05	0.84	6.99	1	0	0.13	0.49	8.60	7	0
50323	Arg_tRNA_synt_N	Isochorismatase	0.09	0.6	6.54	1	0	0.11	0.5	6.84	1	0
50324	Arg_tRNA_synt_N	AA_kinase	0.09	0.57	7.73	12	25	0.09	0.61	7.08	9	22
50325	Arg_tRNA_synt_N	Peptidase_M24	0.11	0.51	7.44	1	0	0.15	0.39	7.93	1	0
50326	Arg_tRNA_synt_N	Na_Ca_ex	0.16	0.36	7.50	1	0	0.15	0.39	7.23	1	0
50327	Arg_tRNA_synt_N	Molybdopterin	0.17	0.4	8.88	1	0	0.12	0.48	7.97	1	0
50328	Arg_tRNA_synt_N	RNA_pol	0.13	0.55	9.47	1	0	0.23	0.38	10.27	9	11
50329	Arg_tRNA_synt_N	PK_C	0.03	0.94	3.69	1	0	0.03	0.96	3.44	1	0
50330	Arg_tRNA_synt_N	TPK_catalytic	0.15	0.39	7.43	11	9	0.13	0.45	6.95	11	9
50331	Arg_tRNA_synt_N	MAPEG	0.02	0.98	3.32	1	0	0.03	0.94	3.79	1	0
50332	Arg_tRNA_synt_N	Cation_ATPase_C	0.03	0.96	4.14	1	0	0.03	0.96	3.83	1	0
50333	Arg_tRNA_synt_N	Nop	0.35	0.24	9.94	9	0	0.54	0.16	10.83	11	0
50334	Arg_tRNA_synt_N	Ald_Xan_dh_C2	0.26	0.38	10.94	1	0	0.47	0.25	11.90	8	38
50335	Arg_tRNA_synt_N	TspO_MBR	0.07	0.65	6.24	1	0	0.07	0.65	5.99	1	0
50336	Arg_tRNA_synt_N	Disintegrin	0.09	0.58	5.81	1	0	0.06	0.76	4.84	1	0
50337	Arg_tRNA_synt_N	Cbl_N3	0.52	0.16	9.88	1	0	1.28	0.065	11.78	5	40
50338	Arg_tRNA_synt_N	CBS	0.10	0.54	3.07	1	0	0.16	0.36	4.96	1	0
50339	Arg_tRNA_synt_N	Aldo_ket_red	0.45	0.2	10.43	10	20	0.28	0.28	9.41	5	20
50340	Arg_tRNA_synt_N	Topo_C_assoc	0.08	0.64	6.15	19	26	0.10	0.55	6.38	19	26
50341	Arg_tRNA_synt_N	zf-Sec23_Sec24	0.68	0.084	7.69	1	0	0.50	0.12	7.44	1	0
50342	Arg_tRNA_synt_N	Topoisom_I_N	0.08	0.66	8.11	12	17	0.10	0.57	8.16	12	17
50343	Arg_tRNA_synt_N	Aminotran_4	0.20	0.34	8.65	1	0	0.25	0.28	8.84	1	0
50344	Arg_tRNA_synt_N	PRO8NT	0.09	0.59	7.81	6	33	0.09	0.61	7.31	3	67
50345	Arg_tRNA_synt_N	Ribosomal_L5_C	0.11	0.49	6.73	1	0	0.08	0.64	5.80	1	0
50346	Arg_tRNA_synt_N	Ald_Xan_dh_C	0.18	0.33	7.62	1	0	0.26	0.24	8.25	4	25
50347	Arg_tRNA_synt_N	RNA_pol_N	0.09	0.6	6.07	1	0	0.08	0.63	5.75	1	0
50348	Arg_tRNA_synt_N	HIN	0.07	0.68	7.64	1	0	0.08	0.64	7.41	1	0
50349	Arg_tRNA_synt_N	SUFU_C	0.19	0.4	9.38	12	25	0.16	0.43	8.86	12	25
50350	Arg_tRNA_synt_N	Cpn60_TCP1	0.13	0.52	8.98	1	0	0.12	0.51	8.54	1	0
50351	Arg_tRNA_synt_N	ATP-synt_DE_N	0.83	0.092	9.62	7	29	0.69	0.11	9.38	1	0
50352	Arg_tRNA_synt_N	Evr1_Alr	0.05	0.82	4.60	1	0	0.09	0.61	5.62	1	0
50353	Arg_tRNA_synt_N	ASF1_hist_chap	0.05	0.81	6.42	1	0	0.04	0.9	5.17	1	0
50354	Arg_tRNA_synt_N	DNA_pol_B_thumb	0.05	0.81	4.27	1	0	0.06	0.76	4.57	1	0
50355	Arg_tRNA_synt_N	CDP-OH_P_transf	0.20	0.3	6.61	1	0	0.18	0.33	6.53	1	0
50356	Arg_tRNA_synt_N	Gcd10p	0.04	0.87	8.09	4	25	0.05	0.83	7.66	1	0
50357	Arg_tRNA_synt_N	PRMT5_C	0.10	0.55	7.04	1	0	0.12	0.46	7.25	1	0
50358	Arg_tRNA_synt_N	DHHA1	0.11	0.51	6.21	3	33	0.12	0.49	6.31	4	25
50359	Arg_tRNA_synt_N	ADK_lid	0.06	0.79	2.70	1	0	0.03	0.95	2.65	1	0
50360	Arg_tRNA_synt_N	RNA_pol_Rpb1_2	0.31	0.26	9.61	8	50	0.34	0.23	9.69	9	44
50361	Arg_tRNA_synt_N	RNA_pol_Rpb1_1	0.25	0.28	10.08	5	20	0.27	0.26	10.00	4	25
50362	Arg_tRNA_synt_N	RNA_pol_Rpb1_4	0.09	0.6	5.89	1	0	0.08	0.62	5.69	2	100
50363	Arg_tRNA_synt_N	RNA_pol_Rpb1_5	0.10	0.63	8.82	1	0	0.10	0.59	8.39	1	0
50364	Arg_tRNA_synt_N	B12-binding_2	0.35	0.17	7.38	1	0	0.33	0.18	7.31	1	0
50365	Arg_tRNA_synt_N	p450	0.07	0.69	7.28	1	0	0.08	0.64	7.17	1	0
50366	Arg_tRNA_synt_N	Prenyltransf	0.11	0.51	7.72	1	0	0.12	0.47	7.67	1	0
50367	Arg_tRNA_synt_N	TSP_3	0.04	0.91	3.28	1	0	0.04	0.91	3.46	1	0
50368	Arg_tRNA_synt_N	ERAP1_C	0.04	0.9	5.99	1	0	0.10	0.55	7.76	1	0
50369	Arg_tRNA_synt_N	FTO_CTD	0.05	0.83	6.68	1	0	0.06	0.78	6.48	1	0
50370	Arg_tRNA_synt_N	G6PD_C	0.10	0.58	8.39	1	0	0.18	0.41	9.14	1	0
50371	Arg_tRNA_synt_N	Ribosomal_S16	0.07	0.71	5.19	1	0	0.07	0.7	5.12	1	0
50372	Arg_tRNA_synt_N	Ribosomal_S18	0.42	0.15	8.28	1	0	0.49	0.13	8.64	1	0
50373	Arg_tRNA_synt_N	CTD_bind	0.16	0.37	6.01	1	0	0.12	0.46	5.71	1	0
50374	Arg_tRNA_synt_N	RNB	0.11	0.53	8.36	8	38	0.05	0.84	5.87	1	0
50375	Arg_tRNA_synt_N	AIRS_C	0.07	0.67	5.89	1	0	0.10	0.54	6.40	1	0
50376	Arg_tRNA_synt_N	OLF	0.05	0.85	6.49	1	0	0.02	1	3.38	1	0
50377	Arg_tRNA_synt_N	RNase_PH_C	0.17	0.34	5.81	1	0	0.13	0.45	5.54	1	0
50378	Arg_tRNA_synt_N	Ribosomal_L4	0.07	0.71	6.77	3	67	0.07	0.7	6.40	1	0
50379	Arg_tRNA_synt_N	Ribosomal_L6	0.11	0.5	5.33	1	0	0.10	0.56	5.28	1	0
50380	Arg_tRNA_synt_N	Ribosomal_L1	0.75	0.13	10.90	15	20	0.50	0.18	10.14	14	21
50381	Arg_tRNA_synt_N	Ribosomal_L16	0.29	0.25	9.00	1	0	0.13	0.43	7.51	1	0
50382	Arg_tRNA_synt_N	Thymidylat_synt	0.06	0.74	7.20	1	0	0.12	0.48	8.26	5	20
50383	Arg_tRNA_synt_N	Ribosomal_S8	0.14	0.41	7.68	1	0	0.20	0.31	8.16	1	0
50384	Arg_tRNA_synt_N	Ribosomal_L9_N	0.35	0.17	7.83	2	50	0.40	0.15	8.18	4	25
50385	Arg_tRNA_synt_N	Frataxin_Cyay	0.40	0.19	9.18	1	0	0.41	0.18	9.21	1	0
50386	Arg_tRNA_synt_N	Nucleos_tra2_C	0.06	0.74	7.32	4	25	0.08	0.62	7.55	4	75
50387	Arg_tRNA_synt_N	Ribosomal_L14	0.07	0.67	6.45	1	0	0.07	0.69	5.99	1	0
50388	Arg_tRNA_synt_N	Ribosomal_L17	0.18	0.33	7.90	3	33	0.16	0.36	7.57	4	25
50389	Arg_tRNA_synt_N	Ribosomal_L10	0.24	0.25	7.77	1	0	0.22	0.27	7.57	1	0
50390	Arg_tRNA_synt_N	Ribosomal_L13	0.25	0.28	8.87	9	22	0.27	0.26	8.92	14	21
50391	Arg_tRNA_synt_N	Acyl-CoA_dh_M	0.09	0.6	5.12	1	0	0.08	0.66	5.01	1	0
50392	Arg_tRNA_synt_N	OAS1_C	0.04	0.88	5.70	1	0	0.05	0.81	5.62	1	0
50393	Arg_tRNA_synt_N	FAD_binding_7	0.39	0.22	10.02	10	0	0.25	0.3	9.13	5	0
50394	Arg_tRNA_synt_N	Orn_DAP_Arg_deC	0.06	0.74	7.10	5	20	0.07	0.68	6.97	3	33
50395	Arg_tRNA_synt_N	PGM_PMM_I	0.14	0.42	7.20	1	0	0.17	0.34	7.55	1	0
50396	Arg_tRNA_synt_N	14-3-3	0.07	0.67	7.31	4	75	0.09	0.58	7.33	3	100
50397	Arg_tRNA_synt_N	Flavokinase	0.10	0.53	6.60	1	0	0.20	0.3	7.94	11	18
50398	Arg_tRNA_synt_N	Biopterin_H	0.03	0.96	6.43	1	0	0.05	0.85	6.68	1	0
50399	Arg_tRNA_synt_N	PGM_PMM_III	0.97	0.084	10.09	1	0	0.31	0.2	8.27	1	0
50400	Arg_tRNA_synt_N	Carb_anhydrase	0.03	0.97	4.80	8	25	0.07	0.68	6.67	8	25
50401	Arg_tRNA_synt_N	RPE65	0.03	0.94	6.68	1	0	0.05	0.8	7.15	1	0
50402	Arg_tRNA_synt_N	GMP_PDE_delta	0.08	0.61	7.56	4	25	0.09	0.59	7.28	16	6
50403	Arg_tRNA_synt_N	SRF-TF	0.10	0.55	4.83	1	0	0.11	0.49	5.35	1	0
50404	Arg_tRNA_synt_N	Citrate_synt	0.05	0.83	7.12	13	15	0.07	0.69	7.41	5	60
50405	Arg_tRNA_synt_N	ATP-gua_PtransN	0.04	0.92	4.07	5	20	0.06	0.76	4.91	1	0
50406	Arg_tRNA_synt_N	Neil1-DNA_bind	0.08	0.58	5.71	1	0	0.07	0.63	5.39	1	0
50407	Arg_tRNA_synt_N	PGK	0.15	0.47	9.78	1	0	0.26	0.28	10.99	12	17
50408	Oxidored_q6	ProRS-C_1	0.11	0.52	6.39	1	0	0.08	0.63	6.03	1	0
50409	Oxidored_q6	PTPA	0.06	0.79	7.98	1	0	0.09	0.63	8.72	5	20
50410	Oxidored_q6	Glyco_transf_29	0.83	0.12	12.80	29	24	0.46	0.19	11.58	29	24
50411	Oxidored_q6	DUF1241	0.32	0.27	10.59	10	10	0.50	0.17	11.81	20	15
50412	Oxidored_q6	Dak2	0.13	0.47	8.52	2	0	0.14	0.45	8.54	4	50
50413	Oxidored_q6	Serpin	0.24	0.29	11.11	6	17	0.16	0.42	9.83	3	0
50414	Oxidored_q6	zf-AN1	0.79	0.048	9.56	1	0	0.73	0.051	9.54	1	0
50415	Oxidored_q6	ATP-synt	0.61	0.18	11.93	11	18	0.38	0.26	10.83	11	18
50416	Oxidored_q6	5_nucleotid_C	0.25	0.31	9.31	8	13	0.43	0.21	10.23	9	11
50417	Oxidored_q6	PX	0.08	0.64	5.59	1	0	0.07	0.7	5.75	1	0
50418	Oxidored_q6	Gln-synt_N	0.09	0.59	5.89	4	0	0.08	0.64	5.93	1	0
50419	Oxidored_q6	Ribosomal_S14	0.16	0.37	6.96	1	0	0.16	0.36	7.19	1	0
50420	Oxidored_q6	Hemerythrin	0.09	0.58	6.24	1	0	0.06	0.76	5.65	1	0
50421	Oxidored_q6	TPK_B1_binding	0.11	0.51	6.27	6	0	0.08	0.63	5.91	6	0
50422	Oxidored_q6	VKOR	0.15	0.4	8.41	1	0	0.11	0.48	7.82	1	0
50423	Oxidored_q6	Ribosomal_L11	1.59	0.026	12.98	9	33	1.73	0.024	13.26	8	38
50424	Oxidored_q6	Ribosomal_S6e	0.08	0.63	7.61	7	29	0.17	0.3	9.69	10	20
50425	Oxidored_q6	Gal_Lectin	0.26	0.23	8.02	1	0	0.14	0.42	6.91	1	0
50426	Oxidored_q6	PAP_central	0.53	0.22	11.68	12	17	1.04	0.12	13.13	16	13
50427	Oxidored_q6	Ribosomal_S6	0.40	0.19	9.23	1	0	0.26	0.26	8.57	1	0
50428	Oxidored_q6	Ribosomal_S7	0.07	0.7	7.12	1	0	0.08	0.62	7.43	11	27
50429	Oxidored_q6	Sec1	2.95	0.06	16.32	9	33	3.56	0.044	17.28	9	44
50430	Oxidored_q6	Sec7	0.32	0.18	11.14	16	13	0.20	0.29	9.92	15	13
50431	Oxidored_q6	ribosomal_L24	0.06	0.76	5.12	8	25	0.12	0.46	6.85	8	13
50432	Oxidored_q6	Coprogen_oxidas	0.11	0.61	9.55	14	14	0.12	0.58	9.43	15	13
50433	Oxidored_q6	SecY	0.37	0.22	12.27	13	23	0.72	0.082	14.90	12	25
50434	Oxidored_q6	PROCN	0.29	0.32	12.45	14	36	0.31	0.32	12.32	12	42
50435	Oxidored_q6	RabGAP-TBC	0.18	0.14	11.13	10	20	0.07	0.67	6.92	8	13
50436	Oxidored_q6	SRP19	1.91	0.058	13.28	12	25	1.97	0.053	13.70	13	23
50437	Oxidored_q6	PEPCK_N	0.39	0.28	11.42	1	0	0.20	0.42	10.17	1	0
50438	Oxidored_q6	Rbsn	0.17	0.34	7.09	1	0	0.12	0.48	6.52	1	0
50439	Oxidored_q6	Urocanase_C	0.23	0.39	10.38	11	0	0.19	0.42	9.97	12	0
50440	Oxidored_q6	Isochorismatase	0.26	0.29	9.23	10	10	0.55	0.17	10.47	12	17
50441	Oxidored_q6	AA_kinase	0.73	0.16	11.94	9	11	0.64	0.18	11.63	10	0
50442	Oxidored_q6	Peptidase_M24	0.11	0.5	8.13	1	0	0.07	0.7	6.92	1	0
50443	Oxidored_q6	Na_Ca_ex	0.16	0.36	8.24	9	33	0.16	0.31	8.62	8	25
50444	Oxidored_q6	Molybdopterin	7.40	0.025	16.63	38	13	12.60	0.012	18.19	39	13
50445	Oxidored_q6	RNA_pol	0.10	0.58	10.00	7	14	0.16	0.39	11.17	14	14
50446	Oxidored_q6	PK_C	0.24	0.27	8.53	10	10	0.29	0.24	8.86	6	17
50447	Oxidored_q6	TPK_catalytic	1.01	0.083	11.74	7	14	0.69	0.13	10.70	6	17
50448	Oxidored_q6	MAPEG	0.07	0.71	6.02	1	0	0.06	0.76	5.83	1	0
50449	Oxidored_q6	Cation_ATPase_C	0.05	0.82	5.86	1	0	0.06	0.75	6.40	1	0
50450	Oxidored_q6	Nop	0.06	0.75	7.23	1	0	0.08	0.65	7.67	1	0
50451	Oxidored_q6	Ald_Xan_dh_C2	0.02	0.99	6.26	1	0	0.03	0.95	6.63	1	0
50452	Oxidored_q6	TspO_MBR	0.11	0.5	7.66	4	50	0.09	0.6	7.08	1	0
50453	Oxidored_q6	Disintegrin	0.43	0.17	9.28	1	0	0.34	0.21	8.94	1	0
50454	Oxidored_q6	Cbl_N3	0.07	0.68	7.22	22	5	0.08	0.66	7.12	6	0
50455	Oxidored_q6	CBS	0.09	0.6	3.30	1	0	0.08	0.62	4.82	1	0
50456	Oxidored_q6	Aldo_ket_red	0.79	0.14	12.25	11	9	0.92	0.12	12.50	11	9
50457	Oxidored_q6	Topo_C_assoc	0.33	0.21	9.49	5	60	0.46	0.15	10.31	7	43
50458	Oxidored_q6	zf-Sec23_Sec24	0.65	0.094	8.35	1	0	0.44	0.13	8.01	1	0
50459	Oxidored_q6	Topoisom_I_N	0.19	0.24	11.79	14	21	0.22	0.39	10.39	11	18
50460	Oxidored_q6	Aminotran_4	0.74	0.13	11.80	7	14	0.70	0.14	11.52	6	17
50461	Oxidored_q6	PRO8NT	0.26	0.3	10.44	9	33	0.57	0.12	12.65	10	30
50462	Oxidored_q6	Ribosomal_L5_C	0.23	0.29	8.73	9	11	0.19	0.34	8.40	8	13
50463	Oxidored_q6	Ald_Xan_dh_C	0.10	0.53	7.08	1	0	0.09	0.59	6.78	1	0
50464	Oxidored_q6	RNA_pol_N	0.44	0.084	10.96	1	0	0.56	0.075	11.38	10	20
50465	Oxidored_q6	HIN	0.03	0.95	6.23	3	33	0.06	0.78	7.31	5	20
50466	Oxidored_q6	SUFU_C	0.10	0.61	8.82	11	27	0.15	0.48	9.38	11	27
50467	Oxidored_q6	Cpn60_TCP1	1.03	0.1	14.33	14	36	1.19	0.085	14.69	14	36
50468	Oxidored_q6	ATP-synt_DE_N	0.09	0.57	6.37	1	0	0.12	0.47	7.02	5	20
50469	Oxidored_q6	Evr1_Alr	0.74	0.1	10.61	8	25	0.49	0.16	9.64	3	33
50470	Oxidored_q6	ASF1_hist_chap	0.28	0.26	10.58	4	25	0.27	0.28	10.30	3	100
50471	Oxidored_q6	DNA_pol_B_thumb	0.13	0.43	6.70	1	0	0.17	0.36	7.36	1	0
50472	Oxidored_q6	CDP-OH_P_transf	0.06	0.76	4.70	1	0	0.04	0.88	4.45	1	0
50473	Oxidored_q6	Gcd10p	0.06	0.82	9.03	6	0	0.16	0.54	10.66	6	33
50474	Oxidored_q6	PRMT5_C	0.05	0.84	5.84	1	0	0.04	0.92	5.15	1	0
50475	Oxidored_q6	DHHA1	0.14	0.42	7.36	1	0	0.08	0.65	6.34	1	0
50476	Oxidored_q6	ADK_lid	0.63	0.073	8.17	8	25	0.43	0.14	7.46	1	0
50477	Oxidored_q6	RNA_pol_Rpb1_2	0.07	0.72	7.28	11	18	0.07	0.7	7.21	16	13
50478	Oxidored_q6	RNA_pol_Rpb1_1	0.12	0.53	8.98	1	0	0.13	0.51	8.94	1	0
50479	Oxidored_q6	RNA_pol_Rpb1_4	0.09	0.57	6.61	1	0	0.08	0.62	6.51	1	0
50480	Oxidored_q6	RNA_pol_Rpb1_5	0.13	0.57	9.86	16	6	0.30	0.35	11.30	17	12
50481	Oxidored_q6	B12-binding_2	0.20	0.29	6.98	1	0	0.11	0.5	6.18	1	0
50482	Oxidored_q6	p450	0.18	0.35	10.14	1	0	0.10	0.58	8.47	1	0
50483	Oxidored_q6	Prenyltransf	2.11	0.047	14.47	12	25	1.51	0.088	12.92	22	14
50484	Oxidored_q6	TSP_3	0.81	0.073	9.64	6	33	0.94	0.061	10.14	7	29
50485	Oxidored_q6	ERAP1_C	1.16	0.083	14.08	17	24	0.69	0.14	12.60	16	25
50486	Oxidored_q6	FTO_CTD	0.28	0.28	10.82	19	16	0.35	0.22	11.50	18	17
50487	Oxidored_q6	G6PD_C	0.08	0.68	8.46	1	0	0.10	0.59	8.73	1	0
50488	Oxidored_q6	Ribosomal_S16	0.04	0.89	4.63	1	0	0.06	0.76	5.50	1	0
50489	Oxidored_q6	Ribosomal_S18	0.45	0.16	9.03	1	0	0.27	0.24	8.35	1	0
50490	Oxidored_q6	CTD_bind	0.09	0.59	5.47	3	0	0.09	0.61	5.78	1	0
50491	Oxidored_q6	RNB	0.14	0.44	9.68	10	30	0.12	0.49	9.10	8	38
50492	Oxidored_q6	AIRS_C	0.99	0.092	11.62	9	33	0.97	0.098	11.33	8	38
50493	Oxidored_q6	OLF	0.06	0.77	7.50	1	0	0.05	0.8	7.01	1	0
50494	Oxidored_q6	RNase_PH_C	0.29	0.21	7.55	1	0	0.18	0.34	6.87	1	0
50495	Oxidored_q6	Ribosomal_L4	2.23	0.036	15.14	17	18	1.46	0.049	14.56	16	19
50496	Oxidored_q6	Ribosomal_L6	0.12	0.46	6.17	8	25	0.13	0.43	6.68	8	25
50497	Oxidored_q6	Ribosomal_L1	0.09	0.61	7.73	12	8	0.15	0.43	8.73	11	9
50498	Oxidored_q6	Ribosomal_L16	0.04	0.9	5.44	1	0	0.06	0.76	6.33	1	0
50499	Oxidored_q6	Thymidylat_synt	0.18	0.43	9.73	4	25	0.11	0.55	8.70	6	17
50500	Oxidored_q6	Ribosomal_S8	0.05	0.85	5.69	1	0	0.06	0.78	6.10	1	0
50501	Oxidored_q6	Ribosomal_L9_N	0.18	0.33	7.27	1	0	0.21	0.29	7.72	1	0
50502	Oxidored_q6	Frataxin_Cyay	0.08	0.64	6.77	5	20	0.07	0.71	6.33	11	36
50503	Oxidored_q6	Nucleos_tra2_C	0.06	0.74	7.90	15	20	0.11	0.57	8.70	16	19
50504	Oxidored_q6	Ribosomal_L14	0.14	0.44	8.35	5	60	0.09	0.59	7.33	5	60
50505	Oxidored_q6	Ribosomal_L17	0.08	0.62	6.90	7	14	0.08	0.64	6.74	3	0
50506	Oxidored_q6	Ribosomal_L10	1.44	0.069	11.38	16	0	1.03	0.089	10.75	15	0
50507	Oxidored_q6	Ribosomal_L13	0.10	0.56	7.83	10	30	0.08	0.63	7.24	10	30
50508	Oxidored_q6	Acyl-CoA_dh_M	0.34	0.19	8.49	10	50	0.44	0.16	8.92	10	50
50509	Oxidored_q6	OAS1_C	0.07	0.72	7.25	1	0	0.07	0.67	7.37	1	0
50510	Oxidored_q6	FAD_binding_7	0.06	0.75	7.12	11	27	0.04	0.92	5.57	1	0
50511	Oxidored_q6	Orn_DAP_Arg_deC	0.46	0.24	11.44	1	0	0.24	0.36	10.13	12	17
50512	Oxidored_q6	PGM_PMM_I	0.48	0.18	10.00	12	17	0.32	0.24	9.34	13	23
50513	Oxidored_q6	14-3-3	0.08	0.65	7.98	1	0	0.07	0.7	7.45	1	0
50514	Oxidored_q6	Flavokinase	0.16	0.39	8.13	9	22	0.28	0.26	9.13	12	25
50515	Oxidored_q6	Biopterin_H	0.09	0.67	9.27	1	0	0.07	0.72	8.58	14	14
50516	Oxidored_q6	PGM_PMM_III	0.12	0.48	6.99	1	0	0.09	0.59	6.55	4	25
50517	Oxidored_q6	Carb_anhydrase	0.10	0.58	8.35	1	0	0.06	0.78	6.85	10	30
50518	Oxidored_q6	RPE65	0.12	0.52	10.48	8	13	0.12	0.52	10.12	5	20
50519	Oxidored_q6	GMP_PDE_delta	0.05	0.79	7.13	1	0	0.05	0.8	6.73	6	33
50520	Oxidored_q6	SRF-TF	0.48	0.13	8.44	1	0	1.87	0.043	10.53	7	43
50521	Oxidored_q6	Citrate_synt	0.07	0.73	8.36	1	0	0.09	0.65	8.55	1	0
50522	Oxidored_q6	ATP-gua_PtransN	0.12	0.46	7.19	1	0	0.04	0.9	4.72	1	0
50523	Oxidored_q6	Neil1-DNA_bind	0.05	0.8	5.25	1	0	0.08	0.61	6.14	1	0
50524	Oxidored_q6	PGK	3.48	0.055	16.36	40	15	3.51	0.045	17.28	40	15
50525	CBS	ProRS-C_1	0.09	0.61	3.98	1	0	0.23	0.27	4.45	1	0
50526	CBS	PTPA	0.10	0.55	7.21	1	0	0.22	0.28	7.03	1	0
50527	CBS	DUF1241	0.03	0.93	4.88	1	0	0.09	0.61	4.33	1	0
50528	CBS	Dak2	0.03	0.95	4.21	1	0	0.08	0.62	3.67	1	0
50529	CBS	ATP-synt	0.26	0.23	7.98	6	33	0.49	0.12	8.10	6	33
